"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=equus"
"Access Time","Thu 2017-02-02 21:29:11 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","equus"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0472"
"Records Found","1631"
"Records Returned","1631"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"194988","occ","","","20023","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1309"
"194989","occ","","","20023","Equus cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1309"
"195001","occ","","","20026","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","2552"
"195013","occ","","","20029","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","2552"
"195034","occ","","","20031","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1309"
"195035","occ","","","20031","Equus cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1309"
"195052","occ","","","20032","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1309"
"195076","occ","","","20033","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","2044"
"195095","occ","8973","","20034","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","6294"
"195098","occ","","","20035","Equus cf. simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","2044"
"195102","occ","","","20036","Equus (Plesippus) cf. simplicidens","species","104797","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","31644"
"195112","occ","","","20038","Equus idahoensis","species","46277","","Equus idahoensis","species","46277","Blancan","","4.9","1.8","3326"
"195116","occ","","","20039","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","3326"
"195118","occ","","","20041","Equus cf. cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","3326"
"195119","occ","","","20042","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","3326"
"195122","occ","","","20044","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","3326"
"195124","occ","","","20045","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","3326"
"195128","occ","","","20048","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","3326"
"195143","occ","","","20050","Equus aff. scotti","species","46305","","Equus scotti","species","46305","Blancan","","4.9","1.8","928"
"195144","occ","","","20050","Equus cf. simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195145","occ","","","20050","Equus cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195153","occ","","","20051","Equus cf. simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195164","occ","","","20052","Equus aff. scotti","species","46305","","Equus scotti","species","46305","Blancan","","4.9","1.8","928"
"195165","occ","","","20052","Equus cf. simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195166","occ","","","20052","Equus cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195176","occ","","","20056","Equus aff. scotti","species","46305","","Equus scotti","species","46305","Blancan","","4.9","1.8","928"
"195177","occ","","","20056","Equus cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195181","occ","","","20059","Equus cumminsi","species","333501","misspelling of, subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","928"
"195229","occ","","","20060","Equus cf. simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1320"
"195230","occ","","","20060","Equus cf. cumminsii","species","46264","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","6330"
"195280","occ","","","20062","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","3382"
"195301","occ","","","20063","Equus cf. simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1751"
"195336","occ","","","20072","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1176"
"195342","occ","","","20073","Equus simplicidens ?","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1181"
"195351","occ","","","20074","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","2245"
"195362","occ","","","20075","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1180"
"195364","occ","","","20076","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1175"
"195379","occ","","","20077","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1178"
"195392","occ","","","20079","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","6213"
"195401","occ","","","20084","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","4221"
"195453","occ","","","20101","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195473","occ","","","20104","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195483","occ","","","20105","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195501","occ","","","20106","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195513","occ","","","20107","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195521","occ","","","20108","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195543","occ","","","20112","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195544","occ","","","20112","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195556","occ","","","20113","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195557","occ","","","20113","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195565","occ","","","20114","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195566","occ","","","20114","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195567","occ","","","20114","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1186"
"195582","occ","","","20115","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195583","occ","","","20115","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195600","occ","","","20116","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195601","occ","","","20116","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195615","occ","","","20117","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195633","occ","","","20118","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195634","occ","","","20118","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195635","occ","","","20118","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1186"
"195636","occ","","","20118","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195653","occ","","","20119","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195654","occ","","","20119","Equus (Asinus) sp.","subgenus","162071","subjective synonym of","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195655","occ","","","20119","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195656","occ","","","20119","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195692","occ","","","20120","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195693","occ","","","20120","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195694","occ","","","20120","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Blancan","","4.9","1.8","1186"
"195695","occ","","","20120","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195722","occ","","","20121","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195723","occ","","","20121","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195745","occ","","","20122","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195746","occ","","","20122","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Blancan","","4.9","1.8","1186"
"195747","occ","","","20122","Equus enormis","species","46265","obsolete variant of","Equus (Dolichohippus) enormis","species","46265","Blancan","","4.9","1.8","1186"
"195748","occ","","","20122","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Blancan","","4.9","1.8","1186"
"195778","occ","","","20123","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195779","occ","","","20123","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195803","occ","","","20124","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195804","occ","","","20124","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195805","occ","","","20124","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Irvingtonian","","1.8","0.3","1186"
"195806","occ","","","20124","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195838","occ","","","20125","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195839","occ","","","20125","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195840","occ","","","20125","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Irvingtonian","","1.8","0.3","1186"
"195841","occ","","","20125","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195867","occ","","","20126","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195868","occ","","","20126","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195869","occ","","","20126","Equus enormis","species","46265","obsolete variant of","Equus (Dolichohippus) enormis","species","46265","Irvingtonian","","1.8","0.3","1186"
"195870","occ","","","20126","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195890","occ","","","20127","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195891","occ","","","20127","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195892","occ","","","20127","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Irvingtonian","","1.8","0.3","1186"
"195909","occ","","","20128","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195910","occ","","","20128","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195911","occ","","","20128","Equus simplicidens","species","46308","recombined as","Equus (Dolichohippus) simplicidens","species","46308","Irvingtonian","","1.8","0.3","1186"
"195912","occ","","","20128","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195913","occ","","","20128","Equus (Hemionus) sp.","subgenus","104799","","Equus (Hemionus)","subgenus","104798","Irvingtonian","","1.8","0.3","1186"
"195928","occ","","","20129","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195929","occ","","","20129","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195930","occ","","","20129","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195940","occ","","","20130","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195941","occ","","","20130","Equus (Dolichohippus) sp.","subgenus","104784","","Equus (Dolichohippus)","subgenus","45877","Irvingtonian","","1.8","0.3","1186"
"195942","occ","","","20130","Equus enormis","species","46265","obsolete variant of","Equus (Dolichohippus) enormis","species","46265","Irvingtonian","","1.8","0.3","1186"
"195943","occ","","","20130","Equus (Equus) sp.","subgenus","42996","obsolete variant of","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195947","occ","","","20131","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195948","occ","","","20132","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195951","occ","","","20133","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195953","occ","","","20134","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1186"
"195958","occ","","","20136","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","2064"
"195969","occ","","","20137","Equus scotti","species","46305","","Equus scotti","species","46305","Irvingtonian","","1.8","0.3","3081"
"195970","occ","","","20137","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","3081"
"195995","occ","","","20142","Equus niobrarensis","species","46293","","Equus niobrarensis","species","46293","Irvingtonian","","1.8","0.3","3099"
"196035","occ","","","20143","Equus calobatus","species","46260","subjective synonym of","Equus francisci","species","46270","Irvingtonian","","1.8","0.3","2419"
"196036","occ","","","20143","Equus cf. conversidens","species","46262","","Equus conversidens","species","46262","Irvingtonian","","1.8","0.3","2419"
"196037","occ","9185","","20143","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","6294"
"196038","occ","","","20144","Equus scotti","species","46305","","Equus scotti","species","46305","Blancan","Irvingtonian","4.9","0.3","1794"
"196045","occ","","","20145","Equus (Hemionus) sp.","subgenus","104799","","Equus (Hemionus)","subgenus","104798","Irvingtonian","","1.8","0.3","1955"
"196056","occ","","","20148","Equus calobatus","species","46260","subjective synonym of","Equus francisci","species","46270","Irvingtonian","","1.8","0.3","1870"
"196057","occ","","","20148","Equus scotti","species","46305","","Equus scotti","species","46305","Irvingtonian","","1.8","0.3","1870"
"196102","occ","","","20154","Equus sp.","genus","42996","","Equus","genus","42996","Irvingtonian","","1.8","0.3","1194"
"196109","occ","9202","","20155","Equus scotti","species","46305","","Equus scotti","species","46305","Irvingtonian","","1.8","0.3","6294"
